2024-08-16 02:27:31,203 INFO    StreamThr :260429 [internal.py:wandb_internal():85] W&B internal server running at pid: 260429, started at: 2024-08-16 02:27:31.202679
2024-08-16 02:27:31,205 DEBUG   HandlerThread:260429 [handler.py:handle_request():158] handle_request: status
2024-08-16 02:27:31,206 INFO    WriterThread:260429 [datastore.py:open_for_write():87] open: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_022731-6d139c07-0e27-4009-8d49-4363462403e5/run-6d139c07-0e27-4009-8d49-4363462403e5.wandb
2024-08-16 02:27:31,207 DEBUG   SenderThread:260429 [sender.py:send():391] send: header
2024-08-16 02:27:31,209 DEBUG   SenderThread:260429 [sender.py:send():391] send: run
2024-08-16 02:27:31,918 INFO    SenderThread:260429 [dir_watcher.py:__init__():211] watching files in: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_022731-6d139c07-0e27-4009-8d49-4363462403e5/files
2024-08-16 02:27:31,918 INFO    SenderThread:260429 [sender.py:_start_run_threads():1200] run started: 6d139c07-0e27-4009-8d49-4363462403e5 with start time 1723764451.202403
2024-08-16 02:27:31,925 DEBUG   HandlerThread:260429 [handler.py:handle_request():158] handle_request: check_version
2024-08-16 02:27:31,925 DEBUG   SenderThread:260429 [sender.py:send_request():418] send_request: check_version
2024-08-16 02:27:32,443 DEBUG   HandlerThread:260429 [handler.py:handle_request():158] handle_request: run_start
2024-08-16 02:27:32,456 ERROR   HandlerThread:260429 [gpu.py:is_available():381] Error initializing NVML: Driver Not Loaded
2024-08-16 02:27:32,457 DEBUG   HandlerThread:260429 [system_info.py:__init__():26] System info init
2024-08-16 02:27:32,457 DEBUG   HandlerThread:260429 [system_info.py:__init__():41] System info init done
2024-08-16 02:27:32,457 INFO    HandlerThread:260429 [system_monitor.py:start():194] Starting system monitor
2024-08-16 02:27:32,457 INFO    SystemMonitor:260429 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-16 02:27:32,457 INFO    HandlerThread:260429 [system_monitor.py:probe():214] Collecting system info
2024-08-16 02:27:32,458 INFO    SystemMonitor:260429 [interfaces.py:start():188] Started cpu monitoring
2024-08-16 02:27:32,458 INFO    SystemMonitor:260429 [interfaces.py:start():188] Started disk monitoring
2024-08-16 02:27:32,459 INFO    SystemMonitor:260429 [interfaces.py:start():188] Started memory monitoring
2024-08-16 02:27:32,459 INFO    SystemMonitor:260429 [interfaces.py:start():188] Started network monitoring
2024-08-16 02:27:32,466 DEBUG   HandlerThread:260429 [system_info.py:probe():152] Probing system
2024-08-16 02:27:32,468 DEBUG   HandlerThread:260429 [system_info.py:_probe_git():137] Probing git
2024-08-16 02:27:32,472 DEBUG   HandlerThread:260429 [system_info.py:_probe_git():145] Probing git done
