2024-08-15 03:17:15,114 INFO    StreamThr :189361 [internal.py:wandb_internal():85] W&B internal server running at pid: 189361, started at: 2024-08-15 03:17:15.113964
2024-08-15 03:17:15,115 DEBUG   HandlerThread:189361 [handler.py:handle_request():158] handle_request: status
2024-08-15 03:17:15,117 INFO    WriterThread:189361 [datastore.py:open_for_write():87] open: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031714-ef7ee956-8b29-4abb-a6ce-5f4434ba0b58/run-ef7ee956-8b29-4abb-a6ce-5f4434ba0b58.wandb
2024-08-15 03:17:15,117 DEBUG   SenderThread:189361 [sender.py:send():391] send: header
2024-08-15 03:17:15,117 DEBUG   SenderThread:189361 [sender.py:send():391] send: run
2024-08-15 03:17:15,873 INFO    SenderThread:189361 [dir_watcher.py:__init__():211] watching files in: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031714-ef7ee956-8b29-4abb-a6ce-5f4434ba0b58/files
2024-08-15 03:17:15,873 INFO    SenderThread:189361 [sender.py:_start_run_threads():1200] run started: ef7ee956-8b29-4abb-a6ce-5f4434ba0b58 with start time 1723681034.555178
2024-08-15 03:17:15,882 DEBUG   HandlerThread:189361 [handler.py:handle_request():158] handle_request: check_version
2024-08-15 03:17:15,882 DEBUG   SenderThread:189361 [sender.py:send_request():418] send_request: check_version
2024-08-15 03:17:16,390 DEBUG   HandlerThread:189361 [handler.py:handle_request():158] handle_request: run_start
2024-08-15 03:17:16,391 DEBUG   HandlerThread:189361 [system_info.py:__init__():26] System info init
2024-08-15 03:17:16,391 DEBUG   HandlerThread:189361 [system_info.py:__init__():41] System info init done
2024-08-15 03:17:16,391 INFO    HandlerThread:189361 [system_monitor.py:start():194] Starting system monitor
2024-08-15 03:17:16,391 INFO    SystemMonitor:189361 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-15 03:17:16,392 INFO    HandlerThread:189361 [system_monitor.py:probe():214] Collecting system info
2024-08-15 03:17:16,392 INFO    SystemMonitor:189361 [interfaces.py:start():188] Started cpu monitoring
2024-08-15 03:17:16,393 INFO    SystemMonitor:189361 [interfaces.py:start():188] Started disk monitoring
2024-08-15 03:17:16,393 INFO    SystemMonitor:189361 [interfaces.py:start():188] Started gpu monitoring
2024-08-15 03:17:16,395 INFO    SystemMonitor:189361 [interfaces.py:start():188] Started memory monitoring
2024-08-15 03:17:16,395 INFO    SystemMonitor:189361 [interfaces.py:start():188] Started network monitoring
2024-08-15 03:17:16,402 DEBUG   HandlerThread:189361 [system_info.py:probe():152] Probing system
2024-08-15 03:17:16,402 DEBUG   HandlerThread:189361 [system_info.py:_probe_git():137] Probing git
2024-08-15 03:17:16,408 DEBUG   HandlerThread:189361 [system_info.py:_probe_git():145] Probing git done
2024-08-15 03:17:16,408 DEBUG   HandlerThread:189361 [system_info.py:probe():200] Probing system done
