2024-08-15 06:01:34,430 INFO    StreamThr :17150 [internal.py:wandb_internal():85] W&B internal server running at pid: 17150, started at: 2024-08-15 06:01:34.429672
2024-08-15 06:01:34,430 DEBUG   HandlerThread:17150 [handler.py:handle_request():158] handle_request: status
2024-08-15 06:01:34,432 INFO    WriterThread:17150 [datastore.py:open_for_write():87] open: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_060133-3a646eab-632e-4246-a2ce-161c0b17ea5e/run-3a646eab-632e-4246-a2ce-161c0b17ea5e.wandb
2024-08-15 06:01:34,432 DEBUG   SenderThread:17150 [sender.py:send():391] send: header
2024-08-15 06:01:34,432 DEBUG   SenderThread:17150 [sender.py:send():391] send: run
2024-08-15 06:01:34,991 INFO    SenderThread:17150 [dir_watcher.py:__init__():211] watching files in: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_060133-3a646eab-632e-4246-a2ce-161c0b17ea5e/files
2024-08-15 06:01:34,991 INFO    SenderThread:17150 [sender.py:_start_run_threads():1200] run started: 3a646eab-632e-4246-a2ce-161c0b17ea5e with start time 1723690893.636923
2024-08-15 06:01:34,997 DEBUG   HandlerThread:17150 [handler.py:handle_request():158] handle_request: check_version
2024-08-15 06:01:34,997 DEBUG   SenderThread:17150 [sender.py:send_request():418] send_request: check_version
2024-08-15 06:01:35,212 DEBUG   HandlerThread:17150 [handler.py:handle_request():158] handle_request: run_start
2024-08-15 06:01:35,213 DEBUG   HandlerThread:17150 [system_info.py:__init__():26] System info init
2024-08-15 06:01:35,213 DEBUG   HandlerThread:17150 [system_info.py:__init__():41] System info init done
2024-08-15 06:01:35,213 INFO    HandlerThread:17150 [system_monitor.py:start():194] Starting system monitor
2024-08-15 06:01:35,213 INFO    SystemMonitor:17150 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-15 06:01:35,213 INFO    HandlerThread:17150 [system_monitor.py:probe():214] Collecting system info
2024-08-15 06:01:35,214 INFO    SystemMonitor:17150 [interfaces.py:start():188] Started cpu monitoring
2024-08-15 06:01:35,214 INFO    SystemMonitor:17150 [interfaces.py:start():188] Started disk monitoring
2024-08-15 06:01:35,214 INFO    SystemMonitor:17150 [interfaces.py:start():188] Started gpu monitoring
2024-08-15 06:01:35,214 INFO    SystemMonitor:17150 [interfaces.py:start():188] Started memory monitoring
2024-08-15 06:01:35,215 INFO    SystemMonitor:17150 [interfaces.py:start():188] Started network monitoring
2024-08-15 06:01:35,222 DEBUG   HandlerThread:17150 [system_info.py:probe():152] Probing system
